"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"952",624956.816678872,97516.906491743,1767.392578125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00396961084562196,0.000998405357736923,0.00196235468002228,0.00111757211563308
"953",626466.19696498,97516.906491743,2360.37377929688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00397131846250533,0.000957563162186965,0.00194162612916291,0.00108976259752753
"954",627975.577251089,97516.906491743,2819.72607421875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0039858387110737,0.000936171277776917,0.00194257449702197,0.00107499561238953
"955",629484.957537197,97516.906491743,2916.77294921875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00401324543307231,0.000934044512478764,0.00196520523941305,0.00107304805902953
"956",630994.337823305,97516.906491743,2701.1005859375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00405365624660806,0.000951250558817467,0.00200971988857224,0.0010839128007037
"957",632503.718109413,97516.906491743,3110.74560546875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00410723113689139,0.000988113911707883,0.00207651503687633,0.00110780029518334
"958",634013.098395521,97516.906491743,3684.2861328125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00417417018091628,0.00104522212203985,0.00216617964818614,0.00114514261148208
"959",635522.478681629,97516.906491743,3446.61108398438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00425471036915334,0.00112343438640887,0.00227949048075747,0.00119659978724298
"960",637031.858967737,97516.906491743,3484.39770507812,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00434912148325134,0.00122389239521143,0.00241740528964104,0.00126306829758897
"961",638541.239253845,97516.906491743,2703.0625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0044577009892117,0.00134803330092795,0.00258105337658656,0.0013456911826751
"962",640050.619539953,97516.906491743,2429.1416015625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00458076791201164,0.00149760463729024,0.00277172297835364,0.00144586909995085
"963",641559.999826061,97516.906491743,2443.14404296875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0047186556717098,0.00167468101862927,0.00299084493733675,0.00156527122489746
"964",643069.380112169,97516.906491743,2648.6728515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00487170388402136,0.00188168244721825,0.00323997208931709,0.00170584455260869
"965",644578.760398277,97516.906491743,3009.955078125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00504024916104744,0.00212139397219508,0.00352075383974312,0.00186981985056781
"966",646088.140684385,97516.906491743,2334.2607421875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00522461499022238,0.00239698613898285,0.00383490548928199,0.00205971246978927
"967",647597.520970493,97516.906491743,1833.01953125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00542510082010483,0.00271203501099726,0.00418417201685901,0.00227831668248369
"1095",611372.3941039,99017.8939463401,2879.19995117188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00439402785380557,0.00209389394689799,0.00303145365175263,0.00194670800140354
"1096",612881.774390008,99017.8939463401,3513.18017578125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00428102169720408,0.0018461269006686,0.00279427212204893,0.00176519115525787
"1097",614391.154676116,99017.8939463401,3225.19409179688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00418143357076666,0.00162890270531613,0.00258533246710863,0.00160730338222533
"1098",615900.534962224,99017.8939463401,2950.59545898438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00409502029100641,0.00143980696602929,0.00240323366061258,0.00147090598998883
"1099",617409.915248332,99017.8939463401,3586.68115234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00402155901310974,0.00127670123975436,0.00224667358757499,0.00135407050546844
"1100",618919.29553444,99017.8939463401,3620.83569335938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00396085278044242,0.00113771496706221,0.00211447087467037,0.00125508725418437
"1101",620428.675820548,99017.8939463401,2830.31982421875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00391273528673299,0.00102123786335936,0.00200558260123224,0.00117246825517937
"1102",621938.056106656,99017.8939463401,2855.81591796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00387707486296358,0.000925913007664421,0.00191911836125943,0.00110494602433165
"1103",623447.436392764,99017.8939463401,2620.7158203125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00385377770549411,0.000850630792318524,0.0018543511774887,0.00105146990222871
"1104",624956.816678872,99017.8939463401,1685.45251464844,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00384279036187549,0.000794523934744427,0.00181072575700231,0.0010112013111071
"1105",626466.19696498,99017.8939463401,2223.7900390625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00384410148710467,0.000756963809202286,0.0017878645315975,0.000983509059682902
"1106",627975.577251089,99017.8939463401,3071.34423828125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00385774287662853,0.000737558385639931,0.00178557185287119,0.000967965541348344
"1107",629484.957537197,99017.8939463401,2671.74609375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00388378977405928,0.000736152052796854,0.00180383661875862,0.000964344441503573
"1108",630994.337823305,99017.8939463401,2714.16625976562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00392236044213495,0.000752827559577185,0.00184283350144504,0.000972620385139923
"1109",632503.718109413,99017.8939463401,3140.12939453125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00397361497576193,0.000787910242657556,0.00190292283173047,0.000992970804962812
"1110",634013.098395521,99017.8939463401,3484.62841796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00403775332686847,0.000841974628404998,0.00198464907708067,0.00102578017807975
"1111",635522.478681629,99017.8939463401,3416.44287109375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00411501250321885,0.000915853410833315,0.00208873773445812,0.00107164664914943
"1112",637031.858967737,99017.8939463401,3149.8603515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0042056628983467,0.00101064872256369,0.00221609034935517,0.00113139091226357
"1113",638541.239253845,99017.8939463401,2932.04174804688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00431000370856849,0.00112774554409162,0.0023677772743381,0.00120606704312772
"1114",640050.619539953,99017.8939463401,2196.99291992188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0044283573969869,0.00126882705377031,0.00254502769953913,0.00129697473640565
"1115",641559.999826061,99017.8939463401,2666.29809570312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00456106317493207,0.00143589172109924,0.00274921643024651,0.0014056720932388
"1116",643069.380112169,99017.8939463401,3132.05297851562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00470846948982636,0.00163127198538344,0.00298184686000152,0.00153398772177974
"1117",644578.760398277,99017.8939463401,2703.2158203125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00487092553611235,0.00185765438939324,0.00324452959867086,0.00168403050606628
"1118",646088.140684385,99017.8939463401,2909.83203125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00504877184312501,0.00211810092559926,0.00353895627088014,0.0018581950987002
"1119",647597.520970493,99017.8939463401,2598.9833984375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00524233003993912,0.0024160709087066,0.00386686810705273,0.00205916124476853
"1120",649106.901256601,99017.8939463401,1360.96484375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00545189194997396,0.00275544177016792,0.00423001911126671,0.00228988574095274
"1121",650616.281542709,99017.8939463401,1899.67333984375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00567770822318374,0.00314052591485867,0.00463013380838742,0.0025535872540498
"1122",652125.661828817,99017.8939463401,2120.66577148438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00591997676476582,0.0035760797851315,0.00506885984449213,0.00285372575233805
"1246",609863.013817792,100518.881400937,2422.08618164062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00438667159301629,0.00210400998205421,0.00313491963028523,0.00201396980625157
